,Published,HDThumbnailUrl,ViewCount,VideoId,Title
0,2023-02-17T09:00:04Z,https://i.ytimg.com/vi/774jO2NqFxA/hqdefault.jpg,89146,774jO2NqFxA,요즘 유행하는 '남사친에게 포옹 받는 방법'
1,2023-02-16T09:00:19Z,https://i.ytimg.com/vi/KLziHVp6XfU/hqdefault.jpg,259061,KLziHVp6XfU,실제로 보니 더 대단한 일본 문화
2,2023-02-15T09:00:19Z,https://i.ytimg.com/vi/_nNNZVxyQJ8/hqdefault.jpg,442130,_nNNZVxyQJ8,라디오 스타 촬영 정말 힘들었습니다..ㅎ
3,2023-02-14T09:00:35Z,https://i.ytimg.com/vi/ro_nB8PQDuw/hqdefault.jpg,96021,ro_nB8PQDuw,주문하신 냉동삼겹살 나왔습니다.[DIE옼트 EP_2 / 오킹X세리박스]
4,2023-02-13T09:00:36Z,https://i.ytimg.com/vi/zIVbc9HNjbE/hqdefault.jpg,340491,zIVbc9HNjbE,더 글로리 안 보고 따라하기
5,2023-02-12T09:00:23Z,https://i.ytimg.com/vi/lrcNCw6UoyM/hqdefault.jpg,279678,lrcNCw6UoyM,도둑질 하다 기절한 사람과 그걸 지켜보는 나
6,2023-02-11T09:00:30Z,https://i.ytimg.com/vi/ThV0jOs7eSo/hqdefault.jpg,209855,ThV0jOs7eSo,사물놀이 10년차의 소개팅
7,2023-02-10T09:00:39Z,https://i.ytimg.com/vi/y7tbBvx4Z3Y/hqdefault.jpg,419583,y7tbBvx4Z3Y,남자들은 옷을 왜 이렇게 입을까요?
8,2023-02-09T09:00:36Z,https://i.ytimg.com/vi/r8f4VQMsi40/hqdefault.jpg,618886,r8f4VQMsi40,학교 다닐 때 제일 이해 안 가던 부류
9,2023-02-08T09:00:26Z,https://i.ytimg.com/vi/p334CCsq5ww/hqdefault.jpg,423787,p334CCsq5ww,가리비 구이&찜
10,2023-02-07T09:00:09Z,https://i.ytimg.com/vi/A5Lfsh8nA74/hqdefault.jpg,517035,A5Lfsh8nA74,친구 딸에게 처음으로 카톡이 왔습니다
11,2023-02-06T09:00:31Z,https://i.ytimg.com/vi/fnI4PODw-9g/hqdefault.jpg,486577,fnI4PODw-9g,우마게임 초대 거절한 이유
12,2023-02-05T09:00:08Z,https://i.ytimg.com/vi/F69f3IFIp5k/hqdefault.jpg,559796,F69f3IFIp5k,미용실 갔을 때 남자들 특징 ㅋㅋ
13,2023-02-04T09:00:00Z,https://i.ytimg.com/vi/aBdCdF6_VoU/hqdefault.jpg,330227,aBdCdF6_VoU,형독 형 결혼식 사회 보다가 생긴 일
14,2023-02-03T09:00:23Z,https://i.ytimg.com/vi/h-zFOacO6EY/hqdefault.jpg,409712,h-zFOacO6EY,부모님께 범죄 의심 받았습니다..
15,2023-02-02T09:00:30Z,https://i.ytimg.com/vi/o0QkWjkMOfQ/hqdefault.jpg,572030,o0QkWjkMOfQ,미성년자의 연애에 보호가 필요한 이유
16,2023-02-01T09:00:39Z,https://i.ytimg.com/vi/zT45P5u191g/hqdefault.jpg,1117218,zT45P5u191g,통대창&불닭볶음면
